param1,param2,param3,lik
0.015,0.7,0.5,-140.50655367744776
0.015,0.7,0.55,-141.27705539611634
0.015,0.7,0.6,-140.3599617066066
0.015,0.75,0.1,-146.29248443341373
0.015,0.75,0.15000000000000002,-146.87604812021772
0.015,0.75,0.2,-142.0218094059153
0.015,0.75,0.25,-141.5184172686956
0.015,0.75,0.30000000000000004,-140.9058246116628
0.015,0.75,0.35,-141.23255573848832
0.015,0.75,0.4,-140.07553941282123
0.015,0.75,0.45000000000000007,-140.28587619875935
0.015,0.75,0.5,-140.91957205580695
0.015,0.75,0.55,-140.39107724948008
0.015,0.75,0.6,-141.19435741693445
0.015,0.8,0.1,-147.85091200689106
0.015,0.8,0.15000000000000002,-143.84275628414025
0.015,0.8,0.2,-143.50168824470637
0.015,0.8,0.25,-140.99720913964939
0.015,0.8,0.30000000000000004,-140.8915681771914
0.015,0.8,0.35,-139.62156483542327
0.015,0.8,0.4,-141.6563394787546
0.015,0.8,0.45000000000000007,-139.7578497818016
0.015,0.8,0.5,-140.40345996720112
0.015,0.8,0.55,-140.88254307059879
0.015,0.8,0.6,-139.4714141609566
0.015,0.8500000000000001,0.1,-148.79231367436057
0.015,0.8500000000000001,0.15000000000000002,-143.4629915757326
0.015,0.8500000000000001,0.2,-141.3112712403946
0.015,0.8500000000000001,0.25,-141.00611020424344
0.015,0.8500000000000001,0.30000000000000004,-140.61236734279282
0.015,0.8500000000000001,0.35,-140.12434542423557
0.015,0.8500000000000001,0.4,-140.3692698859087
0.015,0.8500000000000001,0.45000000000000007,-140.0455333343736
0.015,0.8500000000000001,0.5,-140.20813347295774
0.015,0.8500000000000001,0.55,-140.37117402139165
0.015,0.8500000000000001,0.6,-140.04498048054
0.015,0.9,0.1,-146.84787377506046
0.015,0.9,0.15000000000000002,-143.46561651835844
0.015,0.9,0.2,-141.78116247968507
0.015,0.9,0.25,-141.05752076119973
0.015,0.9,0.30000000000000004,-140.25632521360325
0.015,0.9,0.35,-139.97096048292184
0.015,0.9,0.4,-140.13039724742566
0.015,0.9,0.45000000000000007,-139.6762726951473
0.015,0.9,0.5,-140.40779850255484
0.015,0.9,0.55,-139.86171967879244
0.015,0.9,0.6,-141.3166956545228
0.015,0.95,0.1,-148.20586208662718
0.015,0.95,0.15000000000000002,-141.95359422639092
0.015,0.95,0.2,-142.25645515342967
0.015,0.95,0.25,-140.16205150537087
0.015,0.95,0.30000000000000004,-140.02918946217954
0.015,0.95,0.35,-140.04995670363314
0.015,0.95,0.4,-139.79136778463447
0.015,0.95,0.45000000000000007,-139.96343067398396
0.015,0.95,0.5,-140.07839603187637
0.015,0.95,0.55,-138.50650299825185
0.015,0.95,0.6,-141.1689165426344
0.015,1,0.1,-146.7492378571618
0.015,1,0.15000000000000002,-143.34827055725123
0.015,1,0.2,-140.1585416702693
0.015,1,0.25,-139.8113255102432
0.015,1,0.30000000000000004,-139.6079440973407
0.015,1,0.35,-139.6019389923265
0.015,1,0.4,-140.62542240735291
0.015,1,0.45000000000000007,-139.44536825667615
0.015,1,0.5,-139.28109304815518
0.015,1,0.55,-139.4537570951598
0.015,1,0.6,-139.4550903655021
